signal ,province,city,job,salary,company,experience,education,scale
北京13,北京,北京,高级数据分析师,15k-25k,美团点评,3-5年,本科,10000人以上
北京13,北京,北京,数据分析经理,60k-120k,好未来,5-10年,本科,10000人以上
北京13,北京,北京,数据分析师,15k-30k,闲来游戏,1-3年,本科,1000-9999人
北京13,北京,北京,数据分析师,5k-6k,达观传媒,经验不限,本科,100-499人
北京13,北京,北京,商业数据分析师,10k-20k,哈步数据,3-5年,本科,20-99人
北京13,北京,北京,数据分析师,8k-16k,航天神舟软件,1-3年,硕士,1000-9999人
北京13,北京,北京,数据运营主管/数据分析师(J10508),10k-15k,藤门国际教育,1-3年,本科,1000-9999人
北京13,北京,北京,数据分析师,10k-20k,玩吧,1-3年,本科,100-499人
北京13,北京,北京,数据分析师,10k-20k,百度,经验不限,本科,10000人以上
北京13,北京,北京,数据分析,15k-30k,好未来,3-5年,本科,10000人以上
北京13,北京,北京,数据分析专员,8k-12k,闲豆回收,1-3年,大专,100-499人
北京13,北京,北京,数据分析师,6k-10k,云科技,1年以内,本科,100-499人
北京13,北京,北京,数据分析,15k-30k,京东金融,3-5年,本科,10000人以上
北京13,北京,北京,数据分析工程师,10k-16k,科来,1-3年,本科,100-499人
北京13,北京,北京,数据分析经理,20k-40k,小米,3-5年,本科,10000人以上
北京13,北京,北京,数据分析高级经理,60k-90k,VIPKID,5-10年,本科,10000人以上
北京13,北京,北京,数据分析专家,12k-24k,瓜子二手车直卖网,3-5年,本科,10000人以上
北京13,北京,北京,数据分析师（视频直播）,15k-25k,陌陌,1-3年,本科,1000-9999人
北京13,北京,北京,数据分析师,15k-22k,北京计算机研究所,3-5年,硕士,1000-9999人
北京13,北京,北京,高级数据分析师,20k-40k,瓜子二手车直卖网,5-10年,本科,10000人以上
北京13,北京,北京,数据分析师,10k-20k,数美,应届生,硕士,100-499人
北京14,北京,北京,数据分析师,16k-30k,寺库中国,3-5年,大专,1000-9999人
北京14,北京,北京,数据分析师,10k-20k,ABD爱梦娱乐,经验不限,本科,20-99人
北京14,北京,北京,高级数据分析经理,20k-40k,便利24,3-5年,本科,100-499人
北京14,北京,北京,微信数据分析,15k-25k,腾讯,3-5年,硕士,10000人以上
北京14,北京,北京,数据分析师,45k-70k,忽客时代（北京）...,3-5年,本科,100-499人
北京14,北京,北京,数据分析师,15k-25k,点点未来,3-5年,学历不限,100-499人
北京14,北京,北京,数据分析师 (J171124002),15k-30k,滴滴出行,3-5年,本科,10000人以上
北京14,北京,北京,高级数据分析师,15k-25k,美团点评,3-5年,本科,10000人以上
北京14,北京,北京,数据分析经理,60k-120k,好未来,5-10年,本科,10000人以上
北京14,北京,北京,数据分析师,15k-30k,闲来游戏,1-3年,本科,1000-9999人
北京14,北京,北京,数据分析师,5k-6k,达观传媒,经验不限,本科,100-499人
北京14,北京,北京,商业数据分析师,10k-20k,哈步数据,3-5年,本科,20-99人
北京14,北京,北京,数据分析师,8k-16k,航天神舟软件,1-3年,硕士,1000-9999人
北京14,北京,北京,数据运营主管/数据分析师(J10508),10k-15k,藤门国际教育,1-3年,本科,1000-9999人
北京14,北京,北京,数据分析师,10k-20k,玩吧,1-3年,本科,100-499人
北京14,北京,北京,数据分析师,10k-20k,百度,经验不限,本科,10000人以上
北京14,北京,北京,数据分析,15k-30k,好未来,3-5年,本科,10000人以上
北京14,北京,北京,数据分析专员,8k-12k,闲豆回收,1-3年,大专,100-499人
北京14,北京,北京,数据分析师,6k-10k,云科技,1年以内,本科,100-499人
北京14,北京,北京,数据分析,15k-30k,京东金融,3-5年,本科,10000人以上
北京14,北京,北京,数据分析工程师,10k-16k,科来,1-3年,本科,100-499人
北京14,北京,北京,数据分析经理,20k-40k,小米,3-5年,本科,10000人以上
北京14,北京,北京,数据分析高级经理,60k-90k,VIPKID,5-10年,本科,10000人以上
北京14,北京,北京,数据分析专家,12k-24k,瓜子二手车直卖网,3-5年,本科,10000人以上
北京14,北京,北京,数据分析师（视频直播）,15k-25k,陌陌,1-3年,本科,1000-9999人
北京14,北京,北京,数据分析师,15k-22k,北京计算机研究所,3-5年,硕士,1000-9999人
北京14,北京,北京,高级数据分析师,20k-40k,瓜子二手车直卖网,5-10年,本科,10000人以上
北京14,北京,北京,数据分析师,10k-20k,数美,应届生,硕士,100-499人
北京15,北京,北京,数据分析师,16k-30k,寺库中国,3-5年,大专,1000-9999人
北京15,北京,北京,数据分析师,10k-20k,ABD爱梦娱乐,经验不限,本科,20-99人
北京15,北京,北京,高级数据分析经理,20k-40k,便利24,3-5年,本科,100-499人
北京15,北京,北京,微信数据分析,15k-25k,腾讯,3-5年,硕士,10000人以上
北京15,北京,北京,数据分析师,45k-70k,忽客时代（北京）...,3-5年,本科,100-499人
北京15,北京,北京,数据分析师,15k-25k,点点未来,3-5年,学历不限,100-499人
北京15,北京,北京,数据分析师 (J171124002),15k-30k,滴滴出行,3-5年,本科,10000人以上
北京15,北京,北京,高级数据分析师,15k-25k,美团点评,3-5年,本科,10000人以上
北京15,北京,北京,数据分析经理,60k-120k,好未来,5-10年,本科,10000人以上
北京15,北京,北京,数据分析师,15k-30k,闲来游戏,1-3年,本科,1000-9999人
北京15,北京,北京,数据分析师,5k-6k,达观传媒,经验不限,本科,100-499人
北京15,北京,北京,商业数据分析师,10k-20k,哈步数据,3-5年,本科,20-99人
北京15,北京,北京,数据分析师,8k-16k,航天神舟软件,1-3年,硕士,1000-9999人
北京15,北京,北京,数据运营主管/数据分析师(J10508),10k-15k,藤门国际教育,1-3年,本科,1000-9999人
北京15,北京,北京,数据分析师,10k-20k,玩吧,1-3年,本科,100-499人
北京15,北京,北京,数据分析师,10k-20k,百度,经验不限,本科,10000人以上
北京15,北京,北京,数据分析,15k-30k,好未来,3-5年,本科,10000人以上
北京15,北京,北京,数据分析专员,8k-12k,闲豆回收,1-3年,大专,100-499人
北京15,北京,北京,数据分析师,6k-10k,云科技,1年以内,本科,100-499人
北京15,北京,北京,数据分析,15k-30k,京东金融,3-5年,本科,10000人以上
北京15,北京,北京,数据分析工程师,10k-16k,科来,1-3年,本科,100-499人
北京15,北京,北京,数据分析经理,20k-40k,小米,3-5年,本科,10000人以上
北京15,北京,北京,数据分析高级经理,60k-90k,VIPKID,5-10年,本科,10000人以上
北京15,北京,北京,数据分析专家,12k-24k,瓜子二手车直卖网,3-5年,本科,10000人以上
北京15,北京,北京,数据分析师（视频直播）,15k-25k,陌陌,1-3年,本科,1000-9999人
北京15,北京,北京,数据分析师,15k-22k,北京计算机研究所,3-5年,硕士,1000-9999人
北京15,北京,北京,高级数据分析师,20k-40k,瓜子二手车直卖网,5-10年,本科,10000人以上
北京15,北京,北京,数据分析师,10k-20k,数美,应届生,硕士,100-499人
北京16,北京,北京,数据分析师,16k-30k,寺库中国,3-5年,大专,1000-9999人
北京16,北京,北京,数据分析师,10k-20k,ABD爱梦娱乐,经验不限,本科,20-99人
北京16,北京,北京,高级数据分析经理,20k-40k,便利24,3-5年,本科,100-499人
北京16,北京,北京,微信数据分析,15k-25k,腾讯,3-5年,硕士,10000人以上
北京16,北京,北京,数据分析师,45k-70k,忽客时代（北京）...,3-5年,本科,100-499人
北京16,北京,北京,数据分析师,15k-25k,点点未来,3-5年,学历不限,100-499人
北京16,北京,北京,数据分析师 (J171124002),15k-30k,滴滴出行,3-5年,本科,10000人以上
北京16,北京,北京,高级数据分析师,15k-25k,美团点评,3-5年,本科,10000人以上
北京16,北京,北京,数据分析经理,60k-120k,好未来,5-10年,本科,10000人以上
北京16,北京,北京,数据分析师,15k-30k,闲来游戏,1-3年,本科,1000-9999人
北京16,北京,北京,数据分析师,5k-6k,达观传媒,经验不限,本科,100-499人
北京16,北京,北京,商业数据分析师,10k-20k,哈步数据,3-5年,本科,20-99人
北京16,北京,北京,数据分析师,8k-16k,航天神舟软件,1-3年,硕士,1000-9999人
北京16,北京,北京,数据运营主管/数据分析师(J10508),10k-15k,藤门国际教育,1-3年,本科,1000-9999人
北京16,北京,北京,数据分析师,10k-20k,玩吧,1-3年,本科,100-499人
北京16,北京,北京,数据分析师,10k-20k,百度,经验不限,本科,10000人以上
北京16,北京,北京,数据分析,15k-30k,好未来,3-5年,本科,10000人以上
北京16,北京,北京,数据分析专员,8k-12k,闲豆回收,1-3年,大专,100-499人
北京16,北京,北京,数据分析师,6k-10k,云科技,1年以内,本科,100-499人
北京16,北京,北京,数据分析,15k-30k,京东金融,3-5年,本科,10000人以上
北京16,北京,北京,数据分析工程师,10k-16k,科来,1-3年,本科,100-499人
北京16,北京,北京,数据分析经理,20k-40k,小米,3-5年,本科,10000人以上
北京16,北京,北京,数据分析高级经理,60k-90k,VIPKID,5-10年,本科,10000人以上
北京16,北京,北京,数据分析专家,12k-24k,瓜子二手车直卖网,3-5年,本科,10000人以上
北京16,北京,北京,数据分析师（视频直播）,15k-25k,陌陌,1-3年,本科,1000-9999人
北京16,北京,北京,数据分析师,15k-22k,北京计算机研究所,3-5年,硕士,1000-9999人
北京16,北京,北京,高级数据分析师,20k-40k,瓜子二手车直卖网,5-10年,本科,10000人以上
北京16,北京,北京,数据分析师,10k-20k,数美,应届生,硕士,100-499人
北京17,北京,北京,数据分析师,16k-30k,寺库中国,3-5年,大专,1000-9999人
北京17,北京,北京,数据分析师,10k-20k,ABD爱梦娱乐,经验不限,本科,20-99人
北京17,北京,北京,高级数据分析经理,20k-40k,便利24,3-5年,本科,100-499人
北京17,北京,北京,微信数据分析,15k-25k,腾讯,3-5年,硕士,10000人以上
北京17,北京,北京,数据分析师,45k-70k,忽客时代（北京）...,3-5年,本科,100-499人
北京17,北京,北京,数据分析师,15k-25k,点点未来,3-5年,学历不限,100-499人
北京17,北京,北京,数据分析师 (J171124002),15k-30k,滴滴出行,3-5年,本科,10000人以上
北京17,北京,北京,高级数据分析师,15k-25k,美团点评,3-5年,本科,10000人以上
北京17,北京,北京,数据分析经理,60k-120k,好未来,5-10年,本科,10000人以上
北京17,北京,北京,数据分析师,15k-30k,闲来游戏,1-3年,本科,1000-9999人
北京17,北京,北京,数据分析师,5k-6k,达观传媒,经验不限,本科,100-499人
北京17,北京,北京,商业数据分析师,10k-20k,哈步数据,3-5年,本科,20-99人
北京17,北京,北京,数据分析师,8k-16k,航天神舟软件,1-3年,硕士,1000-9999人
北京17,北京,北京,数据运营主管/数据分析师(J10508),10k-15k,藤门国际教育,1-3年,本科,1000-9999人
北京17,北京,北京,数据分析师,10k-20k,玩吧,1-3年,本科,100-499人
北京17,北京,北京,数据分析师,10k-20k,百度,经验不限,本科,10000人以上
北京17,北京,北京,数据分析,15k-30k,好未来,3-5年,本科,10000人以上
北京17,北京,北京,数据分析专员,8k-12k,闲豆回收,1-3年,大专,100-499人
北京17,北京,北京,数据分析师,6k-10k,云科技,1年以内,本科,100-499人
北京17,北京,北京,数据分析,15k-30k,京东金融,3-5年,本科,10000人以上
北京17,北京,北京,数据分析工程师,10k-16k,科来,1-3年,本科,100-499人
北京17,北京,北京,数据分析经理,20k-40k,小米,3-5年,本科,10000人以上
北京17,北京,北京,数据分析高级经理,60k-90k,VIPKID,5-10年,本科,10000人以上
北京17,北京,北京,数据分析专家,12k-24k,瓜子二手车直卖网,3-5年,本科,10000人以上
北京17,北京,北京,数据分析师（视频直播）,15k-25k,陌陌,1-3年,本科,1000-9999人
北京17,北京,北京,数据分析师,15k-22k,北京计算机研究所,3-5年,硕士,1000-9999人
北京17,北京,北京,高级数据分析师,20k-40k,瓜子二手车直卖网,5-10年,本科,10000人以上
北京17,北京,北京,数据分析师,10k-20k,数美,应届生,硕士,100-499人
北京18,北京,北京,数据分析师,16k-30k,寺库中国,3-5年,大专,1000-9999人
北京18,北京,北京,数据分析师,10k-20k,ABD爱梦娱乐,经验不限,本科,20-99人
北京18,北京,北京,高级数据分析经理,20k-40k,便利24,3-5年,本科,100-499人
北京18,北京,北京,微信数据分析,15k-25k,腾讯,3-5年,硕士,10000人以上
北京18,北京,北京,数据分析师,45k-70k,忽客时代（北京）...,3-5年,本科,100-499人
北京18,北京,北京,数据分析师,15k-25k,点点未来,3-5年,学历不限,100-499人
北京18,北京,北京,数据分析师 (J171124002),15k-30k,滴滴出行,3-5年,本科,10000人以上
北京18,北京,北京,高级数据分析师,15k-25k,美团点评,3-5年,本科,10000人以上
北京18,北京,北京,数据分析经理,60k-120k,好未来,5-10年,本科,10000人以上
北京18,北京,北京,数据分析师,15k-30k,闲来游戏,1-3年,本科,1000-9999人
北京18,北京,北京,数据分析师,5k-6k,达观传媒,经验不限,本科,100-499人
北京18,北京,北京,商业数据分析师,10k-20k,哈步数据,3-5年,本科,20-99人
北京18,北京,北京,数据分析师,8k-16k,航天神舟软件,1-3年,硕士,1000-9999人
北京18,北京,北京,数据运营主管/数据分析师(J10508),10k-15k,藤门国际教育,1-3年,本科,1000-9999人
北京18,北京,北京,数据分析师,10k-20k,玩吧,1-3年,本科,100-499人
北京18,北京,北京,数据分析师,10k-20k,百度,经验不限,本科,10000人以上
北京18,北京,北京,数据分析,15k-30k,好未来,3-5年,本科,10000人以上
北京18,北京,北京,数据分析专员,8k-12k,闲豆回收,1-3年,大专,100-499人
北京18,北京,北京,数据分析师,6k-10k,云科技,1年以内,本科,100-499人
北京18,北京,北京,数据分析,15k-30k,京东金融,3-5年,本科,10000人以上
北京18,北京,北京,数据分析工程师,10k-16k,科来,1-3年,本科,100-499人
北京18,北京,北京,数据分析经理,20k-40k,小米,3-5年,本科,10000人以上
北京18,北京,北京,数据分析高级经理,60k-90k,VIPKID,5-10年,本科,10000人以上
北京18,北京,北京,数据分析专家,12k-24k,瓜子二手车直卖网,3-5年,本科,10000人以上
北京18,北京,北京,数据分析师（视频直播）,15k-25k,陌陌,1-3年,本科,1000-9999人
北京18,北京,北京,数据分析师,15k-22k,北京计算机研究所,3-5年,硕士,1000-9999人
北京18,北京,北京,高级数据分析师,20k-40k,瓜子二手车直卖网,5-10年,本科,10000人以上
北京18,北京,北京,数据分析师,10k-20k,数美,应届生,硕士,100-499人
北京19,北京,北京,数据分析师,16k-30k,寺库中国,3-5年,大专,1000-9999人
北京19,北京,北京,数据分析师,10k-20k,ABD爱梦娱乐,经验不限,本科,20-99人
北京19,北京,北京,高级数据分析经理,20k-40k,便利24,3-5年,本科,100-499人
北京19,北京,北京,微信数据分析,15k-25k,腾讯,3-5年,硕士,10000人以上
北京19,北京,北京,数据分析师,45k-70k,忽客时代（北京）...,3-5年,本科,100-499人
北京19,北京,北京,数据分析师,15k-25k,点点未来,3-5年,学历不限,100-499人
北京19,北京,北京,数据分析师 (J171124002),15k-30k,滴滴出行,3-5年,本科,10000人以上
北京19,北京,北京,高级数据分析师,15k-25k,美团点评,3-5年,本科,10000人以上
北京19,北京,北京,数据分析经理,60k-120k,好未来,5-10年,本科,10000人以上
北京19,北京,北京,数据分析师,15k-30k,闲来游戏,1-3年,本科,1000-9999人
北京19,北京,北京,数据分析师,5k-6k,达观传媒,经验不限,本科,100-499人
北京19,北京,北京,商业数据分析师,10k-20k,哈步数据,3-5年,本科,20-99人
北京19,北京,北京,数据分析师,8k-16k,航天神舟软件,1-3年,硕士,1000-9999人
